run_id,pipeline,speaker,segment,confab_type,quote_text,original_ratio,match_rank,match_chapter,match_ratio,match_snippet
rag_v10_conservative,rag,Edmund Leigh,Richard's Descent: Ambition and Self-Deception,paraphrase,"...where the ivy and the moss have had time to mature, and the gnarled and warted elms and the umbrageous oaks stand deep in the fern and leaves of a hundred years.",0.033,2,c12,0.369,"nd never to be taken unawares; what each would give to know
how much the other knows—all this is hidden, for the time, in their
own hearts."
rag_v10_conservative,rag,Edmund Leigh,Richard's Descent: Ambition and Self-Deception,paraphrase,"...where the ivy and the moss have had time to mature, and the gnarled and warted elms and the umbrageous oaks stand deep in the fern and leaves of a hundred years.",0.033,3,c8,0.323,"when we had taken leave,
and left her at the door, by turns looking, and listening in terror
for herself, and saying in her old soothing manner, “Jenny, Jenny!”"
rag_v10_conservative,rag,Edmund Leigh,Richard's Descent: Ambition and Self-Deception,paraphrase,"...where the ivy and the moss have had time to mature, and the gnarled and warted elms and the umbrageous oaks stand deep in the fern and leaves of a hundred years.",0.033,4,c28,0.033,"on the
terrace has dumbly recorded for centuries that time which was as much
the property of every Dedlock—while he lasted—as the house and
lands. Sir Leicester sits down in an easy-chair, opposing his repose
and that of Ch"
rag_v26_blackstone_woodcourt_edmund,rag,Edmund Leigh,Narrative Games: How Dickens Tells This Story,blend,"Listen to how Esther closes the description — with its light, and warmth, and comfort; with its hospitable jingle, at a distance, of preparations for dinner; with the face of its generous master brightening everything we saw.",0.043,1,c6,0.705,"ows,
softened here and there by shadows of curtains, shining out upon the
starlight night; with its light, and warmth, and comfort; with its
hospitable jingle, at a distance, of preparations for dinner; with
the face of its generous master brightening everything we saw; and
just wind enough with"
rag_v26_blackstone_woodcourt_edmund,rag,Edmund Leigh,Narrative Games: How Dickens Tells This Story,blend,"Listen to how Esther closes the description — with its light, and warmth, and comfort; with its hospitable jingle, at a distance, of preparations for dinner; with the face of its generous master brightening everything we saw.",0.043,2,c53,0.043,"ers every day, it happens that much correspondence is not
incidental to his life. He is no great scribe, rather handling his
pen like the pocket-staff he carries about with him always convenient
to his grasp, and discourages correspondence with himself in others
as being too artless an"
rag_v26_blackstone_woodcourt_edmund,rag,Edmund Leigh,Narrative Games: How Dickens Tells This Story,blend,"Listen to how Esther closes the description — with its light, and warmth, and comfort; with its hospitable jingle, at a distance, of preparations for dinner; with the face of its generous master brightening everything we saw.",0.043,3,c6,0.035,"out to sound a low accompaniment to everything
we heard, were our first impressions of Bleak House.
“I am glad you like it,” said Mr. Jarndyce when he had brought us
round again to Ada’s sitting-room. “It makes no pretensions, but it
is a comfortable little place, I hope, and will be m"
rag_v15_trevelyan_for_hartley,rag,James Blackstone,Nothing Ends: Bleak House and the Weight of History,invention,"He says: ""It is a street of perishing blind houses, with their eyes stoned out, without a pane of glass, without so much as a window-frame, with the bare blank shutters tumbling from their hinges and falling asunder, the iron rails peeling away in flakes of rust, the chimneys sinking in, the stone s",0.045,1,c48,0.024,"severity that
half-a-dozen of its greatest mansions seem to have been slowly stared
into stone rather than originally built in that material. It is a
street of such dismal grandeur, so determined not to condescend to
liveliness, that the doors and windows hold a gloomy state of their
own in black pa"
rag_v15_trevelyan_for_hartley,rag,James Blackstone,Nothing Ends: Bleak House and the Weight of History,invention,"He says: ""It is a street of perishing blind houses, with their eyes stoned out, without a pane of glass, without so much as a window-frame, with the bare blank shutters tumbling from their hinges and falling asunder, the iron rails peeling away in flakes of rust, the chimneys sinking in, the stone s",0.045,2,c45,0.024,",” I proceeded. “Mr. Woodcourt, you are going to London?”
“To-morrow or the next day.”
“There is nothing Richard wants so much as a friend. He always liked
you. Pray see him when you get there. Pray help him sometimes with
your companionship if you can. You do not know of what service it
might be. Y"
rag_v15_trevelyan_for_hartley,rag,James Blackstone,Nothing Ends: Bleak House and the Weight of History,invention,"He says: ""It is a street of perishing blind houses, with their eyes stoned out, without a pane of glass, without so much as a window-frame, with the bare blank shutters tumbling from their hinges and falling asunder, the iron rails peeling away in flakes of rust, the chimneys sinking in, the stone s",0.045,3,c8,0.003,"’s door) turning stagnant green, the very
crutches on which the ruins are propped decaying. Although Bleak
House was not in Chancery, its master was, and it was stamped with
the same seal. These are the Great Seal’s impressions, my dear, all
over England—the children know them!”
“How changed it is!”"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"But then Esther adds this: it was very odd to see what old letters Charley's young hand had made, they so wrinkled and shrivelled and tottering, it so plump and round.",0.048,1,c33,0.383,"e course of the day that
he has received orders to construct “a six-footer,” the general
solicitude is much relieved, and it is considered that Mr.
Smallweed’s conduct does him great honour."
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"But then Esther adds this: it was very odd to see what old letters Charley's young hand had made, they so wrinkled and shrivelled and tottering, it so plump and round.",0.048,2,c44,0.350,"and kissed him, and he said was this
the mistress of Bleak House, and I said yes; and it made no
difference presently, and we all went out together, and I said
nothing to my precious pet about it."
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"But then Esther adds this: it was very odd to see what old letters Charley's young hand had made, they so wrinkled and shrivelled and tottering, it so plump and round.",0.048,3,c47,0.338,"ight
reverends and wrong reverends of every order. Dead, men and women,
born with heavenly compassion in your hearts. And dying thus around
us every day."
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"But then Esther adds this: it was very odd to see what old letters Charley's young hand had made, they so wrinkled and shrivelled and tottering, it so plump and round.",0.048,4,c12,0.331,"points for the
other, and never to be taken unawares; what each would give to know
how much the other knows—all this is hidden, for the time, in their
own hearts."
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,"But then Esther adds this: it was very odd to see what old letters Charley's young hand had made, they so wrinkled and shrivelled and tottering, it so plump and round.",0.048,5,c52,0.313,"aid Mr. Bagnet,
looking at us over his shoulder as he went his way also. “And there’s
not such another. But I never own to it before her. Discipline must
be maintained.”"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,invention,Dickens tells us he 'periodically appears' and 'can by no means be made to understand that the Chancellor is legally ignorant of his existence after making it desolate for a quarter of a century.',0.122,1,c57,0.122,"ormed, when he began to look at
direction-posts, and to leave the carriage at cross roads for a
quarter of an hour at a time while he explored them. But I was not to
be down-hearted, he told me, for it was as likely as not that the
next stage might set us"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,invention,Dickens tells us he 'periodically appears' and 'can by no means be made to understand that the Chancellor is legally ignorant of his existence after making it desolate for a quarter of a century.',0.122,2,c1,0.014,"breaks out into efforts to address the Chancellor at
the close of the day’s business and who can by no means be made to
understand that the Chancellor is legally ignorant of his existence
after making it desolate for a quarter of a century, plants himself"
rag_v22_hartley_blackstone_rosen,rag,Eleanor Hartley,Law as Machinery: The Court of Chancery and Social Decay,invention,Dickens tells us he 'periodically appears' and 'can by no means be made to understand that the Chancellor is legally ignorant of his existence after making it desolate for a quarter of a century.',0.122,3,c12,0.009,"sed before he comes up with her. She smiles,
looks very handsome, takes his arm, lounges with him for a quarter of
a mile, is very much bored, and resumes her seat in the carriage.
The rattle and clatter continue through the greater part of three
days, wit"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,She calls its contents her documents — principally consisting of paper matches and dry lavender.,0.220,1,c43,0.440,"im, and even in consideration for them in herself, she made the
sacrifice, she said, and would live in it and die in it. She did
both, I fear; certainly he never saw h"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,She calls its contents her documents — principally consisting of paper matches and dry lavender.,0.220,2,c53,0.440,"aps of the humanizing
influence of her charms, pauses in the writing of cocked-hat notes
and meditatively adjusts the pearl necklace. Mr. Bucket prices that
decoration"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,She calls its contents her documents — principally consisting of paper matches and dry lavender.,0.220,3,c37,0.422,"ts in my composition, I am not
at all respectable, and I don’t want to be. Odd perhaps, but so it
is!”
It was idle to say more, so I proposed that we should join Ada a"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,She calls its contents her documents — principally consisting of paper matches and dry lavender.,0.220,4,c4,0.422,"ink into the
back kitchen, where somebody seemed to stifle him.
But what principally struck us was a jaded and unhealthy-looking
though by no means plain girl at the w"
rag_v21_hartley_blackstone_edmund,rag,Eleanor Hartley,The Machinery of Injustice: Jo's Story and Social Paralysis,paraphrase,She calls its contents her documents — principally consisting of paper matches and dry lavender.,0.220,5,c5,0.422,"l. This seemed to have been her
principal inducement, originally, for taking up her residence there.
She could look at it, she said, in the night, especially in the
mo"
rag_v29_blackstone_rosen_trevelyan,rag,Daniel Rosen,Bleak House and Its Inhabitants,paraphrase,"And then comes the line that should be carved above every court entrance in England: 'These are the Great Seal's impressions, my dear, all over England — the children know them.'",0.242,1,c10,0.373,"As he rattles on the door, the candle which has drooped so long goes
out and leaves him in the dark, with the gaunt eyes in the shutters
staring down upon the bed."
rag_v29_blackstone_rosen_trevelyan,rag,Daniel Rosen,Bleak House and Its Inhabitants,paraphrase,"And then comes the line that should be carved above every court entrance in England: 'These are the Great Seal's impressions, my dear, all over England — the children know them.'",0.242,2,c22,0.371,"who within the last two hours has passed through
every stage of swooning with the greatest decorum. But as the little
woman feelingly says, many thanks she gets for it!"
rag_v29_blackstone_rosen_trevelyan,rag,Daniel Rosen,Bleak House and Its Inhabitants,paraphrase,"And then comes the line that should be carved above every court entrance in England: 'These are the Great Seal's impressions, my dear, all over England — the children know them.'",0.242,3,c28,0.326,"aven; and the one wintry wind that
blows to-day shakes a shower from the trees near the deserted house,
as if all the cousins had been changed into leaves."
