run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Caroline Woodcourt,tagged,quote_reading,quotation,c59:p2,I will not dwell on the suspense and anxiety with which I reflected all this time that we were leaving my mother farther and farther behind every minute.,True,1.000,c59,"ng, into
Islington.
I will not dwell on the suspense and anxiety with which I reflected
all this time that we were leaving my mother farther and farther
behind every minute. I think I had some"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Daniel Rosen,inline,analysis,quotation,c59:p2,What could compensate us for this loss of time?,True,0.876,c59,"what could compensate us for this loss of time were questions also
that I could not pos"
v12_radical_panel,transport,A Portrait of Secrets: Lady Dedlock's Unraveling,Edmund Leigh,tagged,quote_reading,quotation,c64:p29,"As I sat looking fixedly at him and the sun's rays descended, softly shining through the leaves upon his bare head, I felt as if the brightness on him must be like the brightness of the angels.",True,1.000,c64,"red was
lost. As I sat looking fixedly at him and the sun’s rays descended,
softly shining through the leaves upon his bare head, I felt as if
the brightness on him must be like the brightness of the "
v12_radical_panel,transport,"Humor, Excess, and the Machinery of Folly",Caroline Woodcourt,tagged,quote_reading,quotation,c3:p159,"She says: 'I was a ward myself. I was not mad at that time. I had youth and hope. I believe, beauty. It matters very little now.'",False,0.448,c3,"mad at that time,”
curtsying low and smiling between every little sentence. “I had youth
and hope. I believe, beauty. It matters very little now. Neither of
the three s"
v12_radical_panel,transport,"Humor, Excess, and the Machinery of Folly",Caroline Woodcourt,tagged,quote_reading,quotation,c3:p159,Neither of the three served or saved me. I have the honour to attend court regularly. With my documents. I expect a judgment. Shortly. On the Day of Judgment.,True,1.000,c3,"honour to attend court
regularly. With my documents. I expect a judgment. Shortly. On the
Day of Judgment. I have discovered that the sixth seal mentioned in
the Revelations is the Great Seal. It h"
v12_radical_panel,transport,"Humor, Excess, and the Machinery of Folly",Caroline Woodcourt,tagged,quote_reading,quotation,c5:p88,"Miss Summerson, I hope you are not bargaining for the sale of your hair. Don't be tempted. Three sacks below are quite enough for Mr. Krook!",True,1.000,c5,"s
Summerson, I hope you are not bargaining for the sale of your hair.
Don’t be tempted. Three sacks below are quite enough for Mr. Krook!”
I lost no time in wishing Mr. Krook good"
v12_radical_panel,transport,"Humor, Excess, and the Machinery of Folly",Daniel Rosen,tagged,quote_reading,quotation,c11:p87,Neither have I. Not one!,True,1.000,c11,"“Neither have I.
Not one!” and gave him the price of a supper a"
v12_radical_panel,transport,"Humor, Excess, and the Machinery of Folly",Edmund Leigh,tagged,quote_reading,quotation,c12:p11,"I have something to tell her on her return in reference to the person who copied the affidavit in the Chancery suit, which so powerfully stimulated her curiosity. I have seen him.",True,1.000,c12,"her) that I have something to tell her on her return
in reference to the person who copied the affidavit in the Chancery
suit, which so powerfully stimulated her curiosity. I have seen
him.’”
My Lady,"
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Edmund Leigh,tagged,quote_reading,quotation,c13:p118,"Trust in nothing but in Providence and your own efforts. Never separate the two, like the heathen waggoner.",True,1.000,c13,"t in Providence and your own efforts. Never
separate the two, like the heathen waggoner. Constancy in love is a
good thing, but it means nothing, a"
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Edmund Leigh,tagged,quote_reading,quotation,c13:p118,"If you had the abilities of all the great men, past and present, you could do nothing well without sincerely meaning it and setting about it.",True,1.000,c13,"ities of all the great
men, past and present, you could do nothing well without sincerely
meaning it and setting about it. If you entertain the supposition
that any real success, in"
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Caroline Woodcourt,tagged,quote_reading,quotation,c13:p118,"Jarndyce says, ""Now for our assumption. Now we lift our eyes up and look hopefully at the distance.""",True,0.882,c13,"eyes up and look hopefully at the distance! Rick, the world is before
you; and it is most probable that as you enter it, s"
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Edmund Leigh,tagged,quote_reading,quotation,c57:p128,"Miss Summerson, back. Straight back as a die. You know me. Don't be afraid. I'll follow the other, by G——",False,0.000,,
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Caroline Woodcourt,tagged,quote_reading,quotation,c60:p126,That he may not live to see his child.,True,1.000,c60,he may not live to see his child.”
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Edmund Leigh,tagged,quote_reading,quotation,c65:p21,"the flower of the bar, and the — I would presume to add, the matured autumnal fruits of the woolsack.",False,0.716,c65,"e—a—I would presume to add, the matured autumnal fruits of
the woolsack—have been lavished upon Jarndyce and Jarndyce. If the
public have the"
v12_radical_panel,transport,"Fog Lifting: Systems, Secrets, and Sympathy",Edmund Leigh,inline,analysis,uncertain,c65:p21,Matured autumnal fruits of the woolsack.,True,0.867,c65,"nal fruits of
the woolsack—have been lavished upon Jarndyce and Jarndyce. If the"
v13_rosen_jo,transport,"Fog, Law, and the Machinery of Misery",Caroline Woodcourt,tagged,quote_reading,quotation,c1:p0,"As much mud in the streets as if the waters had but newly retired from the face of the earth, and it would not be wonderful to meet a Megalosaurus, forty feet long or so, waddling like an elephantine lizard up Holborn Hill.",True,1.000,c1,"e November weather. As much mud in
the streets as if the waters had but newly retired from the face of
the earth, and it would not be wonderful to meet a Megalosaurus,
forty feet long or so, waddling "
v13_rosen_jo,transport,"Fog, Law, and the Machinery of Misery",Daniel Rosen,inline,analysis,uncertain,c1:p0,London. Michaelmas term lately over.,True,0.864,c1,"London. Michaelmas term lately over, and the Lord Chancellor sitting
in Linc"
v13_rosen_jo,transport,"Fog, Law, and the Machinery of Misery",Caroline Woodcourt,inline,analysis,uncertain,c1:p0,gone into mourning for the death of the sun.,False,0.586,c1,"imagine, for the death of
the sun. Dogs, undistinguishable in mire. Horses, scarcely"
v13_rosen_jo,transport,"Fog, Law, and the Machinery of Misery",Caroline Woodcourt,tagged,quote_reading,quotation,c8:p0,like my memory over my life.,True,0.857,c8,"like my memory
over my life, I had a pleasure in discovering the un"
v13_rosen_jo,transport,"Fog, Law, and the Machinery of Misery",Daniel Rosen,tagged,quote_reading,quotation,c54:p30,the deceased Mr. Tulkinghorn long entertained mistrusts and suspicions of Lady Dedlock.,True,1.000,c54,"you that
the deceased Mr. Tulkinghorn long entertained mistrusts and
suspicions of Lady Dedlock.”
“If he had dared to breathe t"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Daniel Rosen,tagged,quote_reading,quotation,c11:p78,"Name, Jo. Nothing else that he knows on. Don't know that everybody has two names. Never heerd of sich a think.",True,1.000,c11,"s.
Name, Jo. Nothing else that he knows on. Don’t know that everybody
has two names. Never heerd of sich a think. Don’t know that Jo is
short for a lo"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Daniel Rosen,tagged,quote_reading,quotation,c11:p78,"No father, no mother, no friends. Never been to school.",True,1.000,c11,"t. No father, no
mother, no friends. Never been to school. What’s home? Knows a
broom’s a broom"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p78,"Don't recollect who told him about the broom or about the lie, but knows both.",True,1.000,c11,"e. Don’t recollect
who told him about the broom or about the lie, but knows both. Can’t
exactly say what’ll be done to"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,James Blackstone,tagged,quote_reading,quotation,c11:p78,"Can't exactly say what'll be done to him arter he's dead if he tells a lie to the gentlemen here, but believes it'll be something wery bad to punish him, and serve him right.",True,0.890,c11,"y what’ll be done to him arter he’s dead if he tells a lie
to the gentlemen here, but believes it’ll be something wery bad to
punish him, and serve him right—and so he’ll tell the truth.
“This won’t d"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Caroline Woodcourt,tagged,quote_reading,quotation,c11:p87,Neither have I. Not one!,True,1.000,c11,"“Neither have I.
Not one!” and gave him the price of a supper a"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,James Blackstone,inline,analysis,quotation,c11:p87,how he bore cold and hunger,True,1.000,c11,"d how he bore cold and hunger, and whether he
ever wished to die, a"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Daniel Rosen,tagged,quote_reading,quotation,c11:p88,"He wos wery good to me, he wos! Wen I see him a-layin' so stritched out just now, I wished he could have heerd me tell him so.",False,0.410,c46,"ed off than ever gone a-nigh her, and that she wos
wery good to him, she wos. Conducting himself throughout as if in his
poor fashion he really meant it, and winding"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,Daniel Rosen,inline,analysis,uncertain,c11:p88,"he wos wery good to me, he wos",True,1.000,c11,". He wos wery good to me, he
wos!”
As he shuffles downstairs, Mr. Snag"
v13_rosen_jo,transport,The Lowest Rung: Jo's Impossible Path,James Blackstone,tagged,quote_reading,quotation,c11:p98,With the night comes a slouching figure through the tunnel-court to the outside of the iron gate. It holds the gate with its hands and looks in between the bars.,True,0.890,c11,"louching figure through the tunnel-court to
the outside of the iron gate. It holds the gate with its hands and
looks in between the bars, stands looking in for a little while.
It then, with an old bro"
